placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
81,75,2023-12-23,10,1,2023-2024,R10 Score Vasco da Gama,Fortaleza B. C. / CFO,73.36733333333333,27.7,32.99933333333333,12.666,37.89933333333333,9.8,28.099333333333334,19.999333333333333,16.800666666666665,1.2560000000000002,9.234,26.634,34.45133333333333,16.500666666666667,32.132666666666665,51.542666666666655,12.666,17.634,72.81466666666667,1.7,7.634,0.44866666666666677,2.8673333333333333,22.1,0.13133333333333336,16.800666666666665,4.033333333333333,86.96666666666667,77.37733333333333,24.466666666666665,40.110666666666674,12.8,36.36666666666667,7.933333333333334,28.433333333333334,16.789333333333335,13.377333333333334,1.3219999999999998,8.156,22.910666666666664,35.242,20.056,36.53333333333333,54.74066666666668,12.8,19.166666666666668,65.90466666666667,1.4106666666666665,5.677333333333333,0.4586666666666667,2.1439999999999997,18.644,0.12333333333333334,13.377333333333334,2.7333333333333334,87.37733333333333
63,72,2023-12-23,10,1,2023-2024,BRB/Brasília,São Paulo,71.33333333333333,26.3,33.266,11.767333333333331,32.56733333333334,9.299333333333333,23.266,12.333999999999998,13.166666666666666,0.9679999999999997,8.766666666666667,26.60066666666667,33.072,16.634000000000004,37.63333333333333,44.35266666666667,11.767333333333331,17.734,65.86066666666667,0.8666666666666667,7.766,0.6040000000000002,1.2333333333333334,20.0,0.062000000000000006,13.166666666666666,2.7673333333333336,67.26733333333333,76.86733333333333,26.5,35.99933333333333,14.365999999999996,33.366,8.866666666666667,24.49933333333333,15.699333333333335,10.667333333333334,1.4866666666666668,8.833333333333334,26.365999999999996,32.96933333333333,18.000666666666667,33.49933333333333,53.16466666666666,14.365999999999996,18.432666666666663,77.378,0.8666666666666667,5.467333333333333,0.512,2.3659999999999997,19.29933333333333,0.132,10.667333333333334,1.6340000000000003,86.00066666666667
101,73,2023-12-23,10,1,2023-2024,Flamengo,UNIFACISA,82.2,27.6,39.333333333333336,15.266666666666667,38.9,13.066666666666666,25.833333333333332,19.4,12.4,1.6586666666666667,9.2,31.133333333333333,29.73933333333333,19.666666666666668,33.7,58.406,15.266666666666667,19.633333333333333,77.86066666666666,1.9333333333333333,7.933333333333334,0.6513333333333332,1.6333333333333333,17.4,0.09466666666666666,12.4,2.6,97.33333333333333,78.35600000000001,26.333333333333332,36.53333333333333,15.489333333333336,37.08933333333333,10.556,26.533333333333335,16.043999999999997,13.289333333333332,1.2173333333333332,8.777333333333333,29.0,30.22066666666667,18.266666666666666,32.71066666666666,55.389333333333326,15.489333333333336,19.82266666666667,77.99666666666667,1.2,7.310666666666666,0.5466666666666667,2.066666666666667,18.843999999999998,0.11133333333333335,13.289333333333332,2.444,88.57733333333333
63,75,2023-12-23,10,1,2023-2024,Coop/São José Basketball,Sesi Franca,79.7,26.3,40.0,13.4,39.6,10.633333333333333,28.966666666666665,18.066666666666666,14.866666666666667,1.2333333333333334,8.766666666666667,25.933333333333334,33.55266666666666,20.0,38.166666666666664,52.522000000000006,13.4,18.833333333333332,71.14533333333334,1.2,8.433333333333334,0.58,2.0,19.4,0.10733333333333334,14.866666666666667,3.3,92.16666666666667,86.53400000000002,28.5,43.13466666666667,14.899333333333335,39.50000000000001,10.500666666666664,29.00133333333334,19.599333333333334,15.099999999999996,1.3479999999999999,9.5,27.165333333333326,35.434,21.565333333333328,36.00066666666667,59.89200000000002,14.899333333333335,19.19866666666666,77.74466666666666,2.3666666666666667,7.1659999999999995,0.4873333333333335,3.0346666666666673,18.167333333333335,0.17866666666666667,15.099999999999996,3.1680000000000006,104.33200000000001
65,71,2023-12-23,10,1,2023-2024,União Corinthians,Pinheiros,72.76666666666667,25.5,33.8,13.466666666666667,35.46666666666667,9.066666666666666,26.4,14.5,13.533333333333333,1.108,8.5,25.766666666666666,33.525333333333336,16.9,34.833333333333336,48.57666666666666,13.466666666666667,18.166666666666668,73.07666666666665,0.5666666666666667,5.4,0.402,1.9666666666666666,21.033333333333335,0.09400000000000001,13.533333333333333,2.3,76.66666666666667,75.51066666666665,27.933333333333334,34.88933333333333,12.689333333333336,37.666666666666664,11.377333333333334,26.289333333333335,17.043999999999997,14.510666666666669,1.242,9.310666666666668,27.733333333333334,34.13933333333333,17.444,34.31066666666666,50.89399999999999,12.689333333333336,18.82266666666667,66.59733333333332,1.3560000000000003,5.4,0.398,1.8226666666666669,18.266666666666666,0.1,14.510666666666669,2.9106666666666663,81.51066666666665
92,78,2023-12-27,11,1,2023-2024,Paulistano,Mogi,73.96666666666667,21.3,39.93333333333333,12.733333333333333,41.266666666666666,14.8,26.466666666666665,15.233333333333333,14.1,1.1153333333333333,7.1,23.0,30.589333333333332,19.966666666666665,41.266666666666666,48.398,12.733333333333333,18.4,69.528,1.7333333333333334,8.066666666666666,0.5933333333333333,2.6333333333333333,19.8,0.132,14.1,2.3666666666666667,84.2,74.10066666666667,31.2,30.267333333333337,12.633333333333333,31.134000000000004,8.234,22.9,16.833333333333332,14.166,1.1920000000000002,10.400666666666666,28.59933333333333,36.382666666666665,15.132666666666667,28.833333333333332,52.710666666666675,12.633333333333333,16.36733333333333,78.97733333333332,0.33266666666666667,5.500666666666667,0.3906666666666666,1.7,21.666666666666668,0.08,14.166,3.099333333333333,79.46733333333333
84,55,2023-12-27,11,1,2023-2024,Minas,Caxias do Sul Basquete,84.36666666666666,31.5,38.666666666666664,14.2,38.56666666666667,10.633333333333333,27.933333333333334,20.766666666666666,12.833333333333334,1.6566666666666667,10.5,27.933333333333334,37.086,19.333333333333332,34.9,55.288,14.2,19.533333333333335,71.82666666666665,1.4333333333333333,5.466666666666667,0.4146666666666667,2.7,18.1,0.1593333333333333,12.833333333333334,3.0,100.7,72.26666666666667,21.2,36.53333333333333,14.533333333333333,35.6,11.6,24.0,16.333333333333332,14.333333333333334,1.16,7.066666666666666,24.333333333333332,29.571999999999996,18.266666666666666,39.6,46.337333333333326,14.533333333333333,21.333333333333332,68.72399999999999,2.3333333333333335,7.933333333333334,0.5720000000000002,1.6,19.8,0.08333333333333334,14.333333333333334,3.2666666666666666,74.0
79,63,2023-12-27,11,1,2023-2024,Pato Basquete,União Corinthians,75.0,26.8,38.13333333333333,10.066666666666666,36.86666666666667,11.466666666666667,25.4,17.4,11.466666666666667,1.6213333333333333,8.933333333333334,29.0,30.697999999999997,19.066666666666666,36.266666666666666,52.80800000000001,10.066666666666666,15.066666666666666,66.5,1.4666666666666666,5.666666666666667,0.508,0.8,18.4,0.047333333333333345,11.466666666666667,2.466666666666667,82.0,72.6,25.6,33.333333333333336,13.666666666666666,34.6,9.066666666666666,25.533333333333335,14.066666666666666,13.2,1.115333333333333,8.533333333333333,25.466666666666665,33.89266666666666,16.666666666666668,35.0,47.684666666666665,13.666666666666666,18.0,74.66199999999999,0.4666666666666667,5.4,0.4166666666666668,1.9333333333333333,21.2,0.09133333333333334,13.2,2.1333333333333333,75.8
87,76,2023-12-27,11,1,2023-2024,Fortaleza B. C. / CFO,Cerrado,77.53266666666667,24.4,39.86600000000001,13.266666666666667,36.13333333333333,8.2,27.933333333333334,16.934000000000005,13.466000000000003,1.3233333333333335,8.134,22.665999999999997,35.474000000000004,19.934000000000005,36.2,54.846000000000004,13.266666666666667,19.8,65.66533333333332,1.399333333333333,5.532666666666667,0.44199999999999995,2.199333333333333,18.665999999999997,0.126,13.466000000000003,2.7333333333333334,87.53266666666666,73.934,24.8,37.467333333333336,11.666666666666666,42.39933333333333,13.533333333333333,28.865999999999996,16.933333333333334,13.132666666666667,1.3299999999999996,8.266,24.533333333333335,34.532666666666664,18.732666666666667,40.2,46.589333333333336,11.666666666666666,18.334,64.14266666666667,1.2673333333333332,5.866,0.4706666666666667,1.9993333333333334,17.13266666666667,0.11400000000000002,13.132666666666667,2.334,83.59933333333333
93,69,2023-12-27,11,1,2023-2024,UNIFACISA,BRB/Brasília,78.934,27.2,36.666666666666664,15.067333333333336,37.400666666666666,10.733999999999998,26.666666666666668,16.665999999999997,13.06733333333333,1.2786666666666666,9.066,29.6,30.71266666666667,18.333333333333332,32.79933333333333,55.431999999999995,15.067333333333336,19.267333333333337,78.01333333333334,1.2,7.066,0.5393333333333333,2.2,18.465999999999998,0.11933333333333336,13.06733333333333,2.399333333333333,89.99933333333333,71.0,26.8,32.93266666666666,11.267333333333333,32.60066666666667,9.332666666666666,23.266,12.46733333333333,12.933333333333334,0.9913333333333332,8.933333333333334,27.134000000000004,33.12133333333334,16.467333333333336,37.333333333333336,44.28200000000001,11.267333333333333,17.067333333333337,65.35533333333335,0.8666666666666667,7.6659999999999995,0.6066666666666668,1.3333333333333333,20.0,0.06733333333333333,12.933333333333334,2.400666666666667,67.26733333333333
