placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
71,62,2012-12-06,5,1,2012-2013,Fortaleza B. C. / CFO,L. Sorocabana,70.0,64.0,42.666666666666664,13.333333333333334,29.333333333333332,10.333333333333334,19.0,14.333333333333334,14.0,1.26,4.666666666666667,16.333333333333332,30.2,21.333333333333332,44.333333333333336,48.76,13.333333333333334,19.666666666666668,66.33,1.0,8.333333333333334,0.8133333333333334,2.6666666666666665,21.333333333333332,0.13,14.0,3.0,79.0,73.46666666666667,32.6,37.6,17.066666666666666,28.2,8.2,20.0,10.133333333333333,11.2,1.0086666666666666,6.266666666666667,21.533333333333335,30.081333333333337,18.8,36.8,51.16266666666668,17.066666666666666,22.8,74.51133333333335,1.4,7.0,0.6746666666666666,1.2,18.466666666666665,0.06866666666666667,11.2,2.1333333333333333,77.66666666666667
72,89,2012-12-08,6,1,2012-2013,Mogi,Limeira,70.2,56.4,37.6,15.2,34.4,11.0,23.4,11.8,16.2,0.7639999999999999,5.8,17.8,32.077999999999996,18.8,41.0,46.248,15.2,22.0,68.25,1.0,6.2,0.37,1.0,23.2,0.048,16.2,3.6,76.8,82.73333333333333,32.2,38.93333333333333,16.8,25.333333333333332,5.866666666666666,19.466666666666665,13.666666666666666,12.866666666666667,1.1286666666666667,9.0,22.866666666666667,39.037333333333336,19.466666666666665,36.333333333333336,53.668666666666674,16.8,21.333333333333332,79.126,1.4666666666666666,6.666666666666667,0.5333333333333333,1.4666666666666666,23.2,0.06666666666666667,12.866666666666667,2.6666666666666665,88.93333333333334
83,76,2012-12-08,6,1,2012-2013,Coop/São José Basketball,Joinville,84.66666666666667,34.8,40.53333333333333,14.533333333333333,29.933333333333334,8.6,21.333333333333332,16.4,13.6,1.492,9.866666666666667,25.6,39.233333333333334,20.266666666666666,35.86666666666667,56.080666666666666,14.533333333333333,18.866666666666667,77.12066666666666,1.2666666666666666,5.866666666666666,0.492,2.6,20.333333333333332,0.13,13.6,1.4,95.93333333333334,79.06666666666666,38.6,44.0,19.066666666666666,33.86666666666667,10.733333333333333,23.133333333333333,13.266666666666667,15.6,0.922,5.333333333333333,18.933333333333334,28.821333333333335,22.0,45.0,49.00600000000001,19.066666666666666,26.133333333333333,73.98133333333332,1.6666666666666667,8.8,0.5953333333333333,2.1333333333333333,23.4,0.09466666666666666,15.6,3.933333333333333,88.86666666666666
89,77,2012-12-08,6,1,2012-2013,Minas,Palmeiras,79.66666666666667,33.6,42.13333333333333,17.333333333333332,27.8,9.6,18.2,12.733333333333333,12.533333333333333,1.132,6.733333333333333,19.533333333333335,35.26266666666667,21.066666666666666,40.53333333333333,52.379333333333335,17.333333333333332,21.733333333333334,79.924,1.1333333333333333,7.0,0.6106666666666667,2.4,21.666666666666668,0.11466666666666668,12.533333333333333,3.2,87.73333333333333,77.5,57.75,38.5,14.25,25.75,8.25,17.5,12.75,9.75,1.3825,8.25,22.5,36.845,19.25,41.75,46.6875,14.25,20.75,65.2875,1.75,7.75,0.7875,1.75,24.75,0.0675,9.75,2.0,81.0
83,82,2012-12-08,6,1,2012-2013,Fortaleza B. C. / CFO,Bauru Basket,73.25,66.75,44.5,13.0,30.75,10.5,20.25,11.0,13.25,0.9675,5.25,17.5,30.982499999999998,22.25,45.0,49.8675,13.0,18.75,68.4975,0.75,8.0,0.77,2.5,20.25,0.1275,13.25,2.75,80.0,79.26666666666667,39.0,38.4,14.466666666666667,31.866666666666667,11.666666666666666,20.2,12.933333333333334,11.933333333333334,1.1833333333333336,8.8,24.666666666666668,36.05533333333333,19.2,39.6,49.09933333333334,14.466666666666667,19.133333333333333,76.12599999999999,1.0,6.133333333333334,0.5933333333333334,1.3333333333333333,19.4,0.07133333333333333,11.933333333333334,2.2666666666666666,85.6
71,57,2012-12-08,6,1,2012-2013,Uberlândia,Tijuca,77.6,30.6,38.666666666666664,16.133333333333333,29.066666666666666,6.733333333333333,22.333333333333332,13.733333333333333,11.466666666666667,1.3306666666666667,7.6,19.8,38.220000000000006,19.333333333333332,36.733333333333334,52.778,16.133333333333333,20.0,80.66533333333334,2.933333333333333,5.933333333333334,0.5806666666666666,2.6,20.333333333333332,0.13466666666666666,11.466666666666667,2.466666666666667,90.33333333333333,74.46666666666667,27.8,40.93333333333333,16.533333333333335,26.8,7.4,19.4,10.8,11.866666666666667,0.9939999999999999,5.666666666666667,18.4,30.535333333333334,20.466666666666665,40.53333333333333,50.79733333333334,16.533333333333335,21.333333333333332,76.18133333333334,1.0666666666666667,7.8,0.7626666666666666,1.6666666666666667,20.133333333333333,0.09200000000000001,11.866666666666667,3.1333333333333333,80.0
86,89,2012-12-08,6,1,2012-2013,Espírito Santo,Suzano,69.06666666666666,33.2,33.06666666666667,13.2,26.933333333333334,7.666666666666667,19.266666666666666,10.533333333333333,13.866666666666667,0.862,7.6,21.666666666666668,34.524,16.533333333333335,37.666666666666664,43.842,13.2,17.666666666666668,74.60666666666665,0.8666666666666667,6.266666666666667,0.48800000000000004,1.8,20.2,0.09600000000000002,13.866666666666667,3.533333333333333,68.2,81.25,60.0,40.0,14.25,28.0,10.75,17.25,11.25,15.5,0.755,9.0,24.5,37.3575,20.0,39.0,52.7625,14.25,22.0,64.1775,0.25,7.25,0.49,1.75,22.25,0.08,15.5,2.0,81.5
102,100,2012-12-10,2,1,2012-2013,Pinheiros,Limeira,80.73333333333333,28.0,38.4,19.533333333333335,31.4,8.2,23.2,14.733333333333333,14.333333333333334,1.0833333333333333,7.6,22.933333333333334,33.63466666666667,19.2,37.333333333333336,51.54866666666666,19.533333333333335,26.6,73.612,1.6,7.0,0.528,2.1333333333333333,24.466666666666665,0.08800000000000001,14.333333333333334,3.7333333333333334,91.93333333333334,84.2,36.0,39.6,16.6,26.666666666666668,6.533333333333333,20.133333333333333,14.066666666666666,13.066666666666666,1.142,9.333333333333334,23.4,39.65666666666666,19.8,36.93333333333333,53.73666666666667,16.6,21.133333333333333,78.91000000000001,1.4666666666666666,6.8,0.5406666666666666,1.4666666666666666,23.6,0.06666666666666667,13.066666666666666,2.7333333333333334,91.66666666666667
95,89,2012-12-10,2,1,2012-2013,Uberlândia,Brasília,79.06666666666666,33.8,38.0,16.866666666666667,29.4,6.666666666666667,22.733333333333334,14.733333333333333,11.933333333333334,1.3733333333333335,8.066666666666666,20.866666666666667,38.980000000000004,19.0,35.733333333333334,53.33266666666667,16.866666666666667,20.733333333333334,81.13866666666668,2.8666666666666667,5.733333333333333,0.5373333333333333,2.466666666666667,21.666666666666668,0.12133333333333333,11.933333333333334,2.6,92.53333333333333,85.33333333333333,25.6,39.6,21.133333333333333,29.6,7.466666666666667,22.133333333333333,14.466666666666667,13.866666666666667,1.1093333333333333,8.2,22.8,35.43933333333334,19.8,35.13333333333333,56.36866666666666,21.133333333333333,25.333333333333332,83.56133333333335,0.8,7.4,0.5660000000000001,3.0,23.866666666666667,0.13066666666666668,13.866666666666667,3.066666666666667,99.06666666666666
77,82,2012-12-10,6,1,2012-2013,Sesi Franca,Flamengo,80.73333333333333,40.0,48.93333333333333,16.4,28.666666666666668,7.666666666666667,21.0,14.933333333333334,12.6,1.4039999999999997,5.133333333333334,15.733333333333333,33.45,24.466666666666665,44.733333333333334,54.68133333333333,16.4,21.733333333333334,75.18933333333334,1.7333333333333334,8.6,0.7853333333333333,2.4,21.266666666666666,0.12533333333333332,12.6,3.0,94.86666666666666,85.06666666666666,27.0,47.333333333333336,18.933333333333334,29.733333333333334,7.533333333333333,22.2,13.066666666666666,10.6,1.492666666666667,6.266666666666667,18.6,34.39266666666666,23.666666666666668,41.266666666666666,57.846,18.933333333333334,24.0,78.27266666666667,1.5333333333333334,6.466666666666667,0.7073333333333333,1.9333333333333333,20.8,0.08933333333333332,10.6,2.2,97.93333333333334
